1495;53500476000158;ESCOLA PEQUENO MIOSOTIS
1522;01921183000140;JOSE XAVIER CARDOSO MATERIAIS
1535;43471212000160;MALAVAZI & PIAIA EMPREENDIMENTO IMOBILIARIO SPE LTDA
1547;67372599000165;HELIA DELLA LIBERA
1551;48201156000167;IBEC INDUSTRIA BASICA DE EQUIPAMENTOS P CERAMICA LTDA
1552;02592557000194;JOAO LUIZ SALLES VALINHOS
1553;25038105000160;TORREZIN COMERCIO DE VINHOS LTDA
1555;20425563000139;LUIS M. CARVALHO PINA
1557;01849585000181;MANTUANELLI E BERTACIN GRAFICA JUNDIAI LTDA
1560;12835935000177;MARCIA MARIA DOS SANTOS RIBEIRO 41261030826
1568;14185140000196;TUBOTAC ANDAIMES E EQUIPAMENTOS PARA CONSTRUCAO CIVIL LTDA
1571;10802744000183;MASTER CABO TELECOMUNICACOES LIMITADA
1572;03501212000140;PEDROZO COMERCIO DE MADEIRAS TUUBARAO LTDA
1575;02152473000130;WF CANDIDA COMERCIO E SERVICOS AUTOMOTIVOS LTDA
1576;02730812000118;WF ARARAS COMERCIO E SERVICOS AUTOMOTIVOS LTDA
1577;05725555000114;R F M COMERCIO E SERVICOS AUTOMOTIVOS LTDA.
1578;24200756000142;ROBERTO TADEU FRATARI
1582;45822764000109;TIJOLO TECNICO FABR E COM DE PRODS PARA CONSTRUCAO LTDA
1583;11059190000139;THIAGO T. SIKOTA
1585;07584276000103;BORSTNAR & SANTOS LIMITADA
1586;12374498000131;NELCI GAZARINI REBECCHI ALVES BAR
1588;66637257000167;NUNES & NUNES BAR E MERCEARIA DE VALINHOS LTDA
1589;93310357000238;RG REGULADORA SERVICOS TECNICOS DE SEGUROS LTDA
1592;03837593000133;IVANI MARCIA DA SILVA
1597;47630991000150;CAMARGO FAGUNDES & CIA LTDA
1601;15126888000180;TORNIZIELLO E VECHINI CONSULTORIA E ENGENHARIA LTDA
1602;08179912000184;PITON E IRMAO LIMITADA
1606;59575332000147;MARTINS E MARANA PRODUCOES S/C LTDA
1608;00253114000143;FACIGRAF ARTES GRAFICAS LTDA
1612;12424764000193;R.J SISTEMAS DE SEGURANCA LIMITADA
1613;08237279000133;T.P.J.C REPRESENTACAO COMERCIAL LIMITADA
1614;06536576000154;EVAPOTEC CLIMATIZADORES LTDA
1616;00680511000100;MAANAIM CORRETORA DE SEGUROS & CONSULTORIA DE INFORMATICA LTDA
1617;07104918000120;NOVA MAANAIM CORRETORA DE SEGUROS LTDA
1618;50047893000107;IMOBILIARIA SAO FELIPE LTDA
1620;02739825000239;VALISAT ATIVACAO DE REDE DE TV A CABO LTDA.
1624;60325248000154;VALDEMAR RIBEIRO DOS SANTOS VALINHOS
1626;46124988000100;PAIXAO E ECOLOGIA, HOSPEDAGEM E LAZER LTDA
1630;63022644000109;DELBEL & CONTI LTDA
1631;57697120000107;LUIZ ANTONIO DELBEL
1633;02739825000158;VALISAT ATIVACAO DE REDE DE TV A CABO LTDA.
1737;06250473000123;ENDRIO VEICULOS LTDA
1739;11265221000108;BUONA PIZZA-DELIVERY LTDA
1752;43039002000105;RBR TREINAMENTOS LTDA - E
1759;02621434000134;MARLENE BLUMENTHAL SAEKI
1782;06048328000164;NOVA - NUCLEO DE ORTOPEDIA VALINHOS LIMITADA
1806;62978283000106;PANIFICADORA CASTELO VINHEDO LTDA
1829;54672191000167;S S REPRESENTACOES MERCANTIS LTDA
1833;07571785000100;ZAGO CALHAS LIMITADA
1860;07787604000179;TRAFFOS SERVICOS ADMINISTRATIVOS LTDA
1871;24248952000197;CAVAGNA GROUP DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO LTDA.
1872;17765036000169;RL ILUMINACAO LTDA
1873;16686026000175;GASLIVE IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS LTDA
1877;10758908000112;MARCOS ANTONIO DE REZENDE LTDA
1900;17765036000240;RL ILUMINACAO LTDA
1937;02894995000379;TANAKAO PET SHOP PRODUTOS AGROPECUARIOS LTDA
1985;32143564000170;UNICA SERVICOS ADMINISTRATIVOS LTDA
1994;00691351000196;EGAS CONSULTORIA LTDA - R
1995;19235031000150;GPB SERVICOS DE PSICOLOGIA LTDA
2000;18876056000170;C. FABIANO PARTICIPACOES LTDA
2015;31349997000113;GELRAN LLC
2030;21614021000177;PHEL PARTICIPACOES LIMITADA
2040;06915320000158;ODETALLI REPRESENTACOES LTDA
2047;81717035000148;GUARUJA EQUIPAMENTOS PARA SANEAMENTO LTDA.
2054;02894995000450;TANAKAO PET SHOP PRODUTOS AGROPECUARIOS LTDA
2093;19694052000133;DRIMASA ADMINISTRACAO DE BENS LTDA.
2097;10721486000100;POSTE PADRAO PRONTO VALINHOS LTDA
2136;15623892000154;CONCREMAX CONCRETEIRA LTDA - E
2161;33226768000137;MARCIO RIBEIRO DA SILVA FILHO LTDA - E
2162;08308555000107;INSTITUTO BIOPHYTIS DO BRASIL SERVICOS, COMERCIO, IMPORTACAO E EXPORTACAO DE ALIMENTOS LTDA.
2181;02310481000248;DRUCK CHEMIE BRASIL LTDA
2186;37356576000104;INOVA COMERCIO E REPRESENTACAO LTDA - R
2233;19964951000109;L. FERNANDES VIEIRA STEFANI
2239;43290980000206;CAMPAL FRUTAS E LEGUMES LTDA
2255;16979609000194;L. B. C. FOMENTO MERCANTIL LTDA
2281;14740950000167;SOLGRAPHICS SOLUCOES GRAFICAS LTDA
2292;29234768000101;CSF PARTICIPACOES LTDA - R
2299;29161423000175;CRISTIAN JURADO CORREA
2321;26690655000122;DAVI QUEMEL CARDOSO COMERCIO DE VEICULOS
2335;22087002000100;SOLEL ADMINISTRACAO DE BENS LTDA
2353;19404491000164;J. B. FRANCO REPRESENTACOES
2359;19013403000101;R.B GOMES COMERCIO E TREINAMENTO
2367;19209893000108;MV2 SERVICOS DE PSICOLOGIA E MEDICO LTDA
2398;26570616000191;CENTRO IMAGEM LOCACOES DE SALAS E ESPECIALIDADES MEDICAS LTDA
2400;30386897000102;M5L9 PARTICIPACOES LTDA
2439;24626465000110;STRAUSS DROVETTO FISIOTERAPIA S/S LTDA.
2444;01039449000126;MARCELO NATAL COMERCIO DE MAQUINAS - R
2469;05920369800187;LUIZ FERNANDO TORREZIN
2471;04167965800175;JOAQUIM ROBERTO TORREZIN
2472;08634405000193;EDUARDO RODRIGUES FRANKLIN
2474;28660026800126;ONDINA DO ESPIRITO SANTO LOURENCO
2475;17897903800171;MARIA HELENA ZANFELICE DOS SANTOS
2507;11458142000113;CLINICA DE ONCOLOGIA ONCOSAUDE LTDA
2528;00205734000379;SUL-CORTE IMPORTADORA DE FERRAMENTAS LTDA
2536;06221095000150;PRIVATE COSMETICOS, INDUSTRIA E COMERCIO LTDA
2549;10769759000197;INSTITUTO HUMANITA DE SAUDE E ENSINO ESPECIALIZADO LTDA
2557;03316575000106;MARIA APARECIDA PIERINI
2571;44660250000123;GLACIR POMPERMAYER
2964;09254402000197;A.S.C CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA
2971;09582812000167;AGX PRODUTOS ALIMENTICIOS LTDA
2978;09377019000126;ARCAS CONSULTORIA E GERENCIAMENTO INDUSTRIAL LTDA
2983;71973176000178;BASESYSTEM COMERCIO DE EQUIPAMENTOS PARA INFORMATICA LT
3000;67418947000198;COTRIM ORGANIZACAO DE DOCUMENTOS LTDA
3001;00811577000183;D & A JUNDIAI PRODUTOS ALIMENTICIOS LTDA
3004;57059800000103;DELLI REPRESENTACOES LTDA
